dialog_id,mode,ref_len,hyp_len,jaccard,bleu_dialog,grice_dialog_mean,grice_dialog_median,grice_dialog_min,grice_dialog_max,grice_turn_count,grice_total_units
MUL0039.json,strict,78,58,0.2622950819672131,17.497666813606315,5.236111111111111,5.0,3.5,7.0,18,33
MUL0040.json,strict,64,57,0.3461538461538461,36.080929326436895,5.375,5.0,4.5,7.0,16,27
MUL0041.json,strict,34,24,0.3703703703703703,17.558062152111106,5.270833333333333,5.166666666666666,4.5,6.0,8,17
MUL0042.json,strict,44,34,0.2142857142857142,12.445223162975472,5.283333333333333,5.0,3.333333333333333,7.0,10,16
MUL0043.json,strict,61,45,0.2545454545454545,16.218136900477308,5.197916666666667,5.0,4.0,6.0,16,28
MUL0044.json,strict,98,76,0.25,13.082098977352842,5.083333333333333,5.0,4.0,7.0,26,42
MUL0045.json,strict,76,63,0.234375,20.42154917276057,5.015151515151515,5.0,1.0,6.0,22,34
MUL0046.json,strict,66,49,0.2280701754385964,16.965269392060886,5.1875,5.0,4.0,7.0,16,24
MUL0047.json,strict,98,66,0.2537313432835821,18.604558178260717,5.25,5.0,4.0,6.0,22,42
MUL0048.json,strict,82,55,0.2622950819672131,12.905177175316306,5.1125,5.0,4.5,6.0,20,33
MUL0049.json,strict,65,50,0.2727272727272727,18.64858371501033,5.055555555555555,5.0,3.0,7.0,18,29
MUL0050.json,strict,75,54,0.2238805970149253,9.502468783933988,5.308333333333334,5.0,4.0,6.0,20,36
MUL0051.json,strict,65,51,0.2857142857142857,12.94556273749405,5.203703703703704,5.0,4.0,6.0,18,35
MUL0052.json,strict,49,50,0.217391304347826,12.919944030067974,5.208333333333333,5.0,4.0,6.0,16,26
MUL0053.json,strict,92,82,0.3064516129032258,24.52380999373184,5.173076923076923,5.0,3.333333333333333,7.0,26,41
MUL0054.json,strict,39,35,0.1842105263157894,11.695289762093015,5.347222222222222,5.0,4.666666666666667,7.0,12,19
MUL0055.json,strict,92,79,0.3333333333333333,26.061958093792075,5.318181818181818,5.166666666666666,4.0,7.0,22,39
MUL0056.json,strict,50,38,0.2954545454545454,12.511898299939322,4.972222222222222,5.0,4.5,6.0,12,21
MUL0057.json,strict,64,48,0.25,13.252797068040984,5.291666666666667,5.0,4.5,6.0,16,28
MUL0058.json,strict,58,46,0.2391304347826087,21.738272142554106,5.297619047619048,5.25,4.0,7.0,14,26
MUL0059.json,strict,71,61,0.3050847457627119,21.844644973569626,5.4907407407407405,5.583333333333334,4.5,7.0,18,32
MUL0060.json,strict,40,34,0.375,20.39221581778484,5.308333333333334,5.166666666666666,4.0,7.0,10,20
MUL0061.json,strict,81,66,0.2083333333333333,16.74750567086246,5.291666666666666,5.0,4.0,7.0,20,33
MUL0062.json,strict,62,55,0.3023255813953488,28.613438751580688,5.166666666666666,5.0,4.0,7.0,20,28
MUL0063.json,strict,50,45,0.3684210526315789,27.41106202394104,5.047619047619048,5.0,4.0,6.0,14,22
MUL0064.json,strict,58,39,0.3265306122448979,15.79987185915808,5.302083333333333,5.0,4.0,7.0,16,25
MUL0065.json,strict,70,55,0.2456140350877192,16.83998956056526,4.947916666666667,5.0,1.0,6.0,16,30
MUL0066.json,strict,70,60,0.2982456140350877,21.32864574243172,5.00925925925926,5.0,4.0,6.0,18,33
MUL0067.json,strict,69,54,0.3333333333333333,22.549519256186557,4.95,5.0,3.0,6.0,20,30
MUL0068.json,strict,52,46,0.2708333333333333,16.47548019911148,5.1309523809523805,5.0,4.0,6.0,14,22
MUL0069.json,strict,126,90,0.28,18.26030478405509,5.15625,5.0,4.0,7.0,32,47
MUL0070.json,strict,76,73,0.3275862068965517,27.43081987548966,5.28030303030303,5.0,4.0,7.0,22,35
MUL0071.json,strict,75,61,0.1714285714285714,10.302937260857153,5.138888888888889,5.0,4.0,7.0,18,26
MUL0072.json,strict,91,62,0.3448275862068966,16.15492459361851,4.958333333333333,5.0,1.5,7.0,24,42
MUL0073.json,strict,43,37,0.4285714285714285,24.94136334884154,5.243055555555555,5.0,4.5,7.0,12,22
MUL0074.json,strict,62,49,0.2692307692307692,18.923329452232736,5.226851851851851,5.0,4.5,6.0,18,33
MUL0075.json,strict,87,57,0.288135593220339,13.36080232166564,4.972222222222222,5.0,1.5,6.0,18,35
MUL0076.json,strict,96,81,0.3529411764705882,25.663535866,5.269230769230769,5.0,4.0,7.0,26,40
MUL0077.json,strict,54,50,0.42,31.45174414471557,5.045238095238095,5.0,4.0,6.0,14,25
MUL0078.json,strict,65,59,0.2769230769230769,20.04505298926661,5.2407407407407405,5.0,4.0,6.0,18,33
MUL0079.json,strict,60,36,0.2307692307692307,5.766228042783294,5.319444444444445,5.25,4.0,7.0,12,20
MUL0080.json,strict,43,34,0.3658536585365853,13.110277624478837,4.966666666666667,5.0,2.0,7.0,10,19
MUL0081.json,strict,71,57,0.2372881355932203,15.153527904822743,5.141666666666667,5.0,4.5,6.0,20,35
MUL0082.json,strict,54,42,0.2340425531914893,9.647545456889851,5.097222222222222,5.0,4.0,6.0,12,22
MUL0083.json,strict,89,73,0.2835820895522388,24.97438819281853,5.3,5.166666666666666,4.0,6.0,20,34
MUL0084.json,strict,117,88,0.32,19.997724194173717,5.127777777777778,5.0,4.0,6.0,30,44
MUL0085.json,strict,75,67,0.3064516129032258,28.09465850856856,5.35,5.333333333333333,4.0,6.0,20,36
MUL0086.json,strict,82,68,0.303030303030303,18.16377822997444,5.145833333333333,5.0,4.0,6.0,24,40
MUL0087.json,strict,57,54,0.3125,23.200303744848775,4.96875,5.166666666666666,1.0,6.0,16,31
MUL0088.json,strict,91,68,0.2121212121212121,8.656851985727961,5.243055555555555,5.0,3.5,7.0,24,37
MUL0089.json,strict,79,54,0.3529411764705882,16.459155765453882,5.383333333333334,5.25,4.333333333333333,7.0,20,34
MUL0090.json,strict,58,45,0.4634146341463415,25.34150307355385,5.297619047619048,5.0,4.5,7.0,14,25
MUL0091.json,strict,74,51,0.2307692307692307,14.158609666264065,5.041666666666667,5.0,4.0,6.333333333333333,16,27
MUL0092.json,strict,49,37,0.4146341463414634,19.915641625942783,5.260416666666667,5.0,4.0,6.0,16,27
MUL0093.json,strict,52,46,0.3333333333333333,23.356894505155243,5.40625,5.25,4.0,7.0,16,23
MUL0094.json,strict,90,68,0.3833333333333333,19.959482075641077,5.2875,5.5,4.0,6.0,20,42
MUL0095.json,strict,102,73,0.4,19.974596783984016,5.173611111111112,5.0,4.0,6.0,24,37
MUL0096.json,strict,58,47,0.2857142857142857,13.991689604685966,5.054166666666667,5.0,3.5,6.0,16,27
MUL0097.json,strict,97,76,0.2727272727272727,24.034286855986966,4.807692307692308,5.0,1.5,6.0,26,44
MUL0098.json,strict,41,34,0.3783783783783784,21.43295643554183,4.861111111111112,5.0,4.0,6.0,12,20
MUL0099.json,strict,91,79,0.2727272727272727,18.42464147988802,4.993589743589744,5.0,3.0,6.0,26,43
MUL0100.json,strict,68,52,0.2096774193548387,10.932944794910425,5.072916666666667,5.0,4.0,6.0,16,27
MUL0101.json,strict,78,57,0.3214285714285714,18.104665305916058,5.393518518518518,5.375,4.5,6.333333333333333,18,32
MUL0102.json,strict,50,38,0.375,21.27983812269608,5.041666666666667,5.0,4.0,7.0,12,21
MUL0103.json,strict,49,39,0.3421052631578947,17.919338263552547,4.928571428571429,5.0,3.5,7.0,14,27
MUL0104.json,strict,47,35,0.2888888888888888,12.889736154971107,5.027777777777778,5.0,4.0,6.0,12,21
MUL0105.json,strict,72,64,0.3148148148148148,21.663411185114036,4.945833333333334,5.0,4.0,6.0,20,38
MUL0106.json,strict,70,64,0.3773584905660377,31.53912808314724,5.351851851851851,5.0,4.0,7.0,18,26
MUL0107.json,strict,64,56,0.2711864406779661,21.47906929938256,4.75,5.0,3.0,5.5,16,29
MUL0108.json,strict,60,46,0.2592592592592592,18.13408053231436,5.04047619047619,5.0,4.0,6.0,14,26
MUL0109.json,strict,54,56,0.3636363636363636,28.885449633401453,4.916666666666667,5.0,2.333333333333333,6.0,18,30
MUL0110.json,strict,70,52,0.3035714285714285,20.19925329742512,4.805555555555555,5.0,1.0,6.0,18,24
MUL0111.json,strict,65,52,0.3333333333333333,20.08943270020603,5.070833333333334,5.0,4.5,6.0,20,33
MUL0112.json,strict,71,54,0.2258064516129032,24.312748976707336,5.361111111111111,5.166666666666666,4.0,7.0,18,30
MUL0113.json,strict,65,37,0.3255813953488372,7.408559812698628,5.333333333333333,5.166666666666666,4.0,7.0,16,28
MUL0114.json,strict,91,75,0.328125,23.324636815379392,5.194444444444445,5.0,4.0,6.0,24,42
MUL0115.json,strict,69,57,0.3265306122448979,18.40314770200778,4.841666666666667,5.0,2.0,7.0,20,34
MUL0116.json,strict,80,58,0.3846153846153846,21.86071444157601,5.35,5.0,4.0,7.0,20,30
MUL0117.json,strict,59,48,0.4347826086956521,28.381710143059937,5.046875,5.0,4.0,7.0,16,27
MUL0118.json,strict,56,49,0.3265306122448979,22.8251956420418,4.857142857142857,5.166666666666666,1.0,6.0,14,26
MUL0119.json,strict,63,50,0.320754716981132,32.09741676396532,5.083333333333333,5.25,2.0,7.0,16,30
MUL0120.json,strict,83,83,0.3076923076923077,29.269962122519026,5.090277777777778,5.0,4.0,7.0,24,39
MUL0121.json,strict,50,36,0.4047619047619047,24.501812135883053,5.145833333333333,5.0,4.5,6.0,12,25
MUL0122.json,strict,65,61,0.2833333333333333,26.288462118153056,5.28125,5.0,4.0,7.0,16,26
MUL0123.json,strict,88,76,0.2903225806451613,12.53544225998973,5.185897435897436,5.0,1.0,7.0,26,37
MUL0124.json,strict,63,48,0.1578947368421052,11.031980370741218,4.802083333333333,5.0,1.0,7.0,16,31
MUL0125.json,strict,89,76,0.303030303030303,19.99107454181814,5.125,5.0,3.0,7.0,24,43
MUL0126.json,strict,73,53,0.2372881355932203,18.820736164307743,5.166666666666666,5.0,4.5,6.0,17,27
MUL0127.json,strict,80,64,0.2121212121212121,15.42948579896807,4.962121212121212,5.0,2.0,6.0,22,37
MUL0128.json,strict,80,52,0.1857142857142857,4.288576443531972,5.0625,5.166666666666666,1.0,6.0,16,28
MUL0129.json,strict,43,33,0.3,13.028431963023312,4.958333333333333,5.0,4.0,5.5,12,18
MUL0130.json,strict,75,61,0.1643835616438356,12.016433301603913,5.029166666666667,5.0,1.0,6.0,20,38
